Date,Open,High,Low,Close,Volume USD
2019-12-06 03-AM,7396.51,7419.16,7364.19,7373.02,2025425.27
2019-12-06 02-AM,7405.79,7441.7,7385.38,7396.51,3365048.35
2019-12-06 01-AM,7379.01,7438.08,7367,7405.79,2169985.04
2019-12-06 12-AM,7393.54,7393.55,7322,7379.01,3208352.08
2019-12-05 11-PM,7397.21,7449.99,7379.16,7393.54,2811305.39
2019-12-05 10-PM,7379.74,7413.02,7365.64,7397.21,3296917.27
2019-12-05 09-PM,7384,7398.06,7351.8,7379.74,1413934.66
2019-12-05 08-PM,7380.01,7425,7363.02,7384,1965425.71
2019-12-05 07-PM,7358.23,7415.82,7358.15,7380.01,2502981.97
2019-12-05 06-PM,7340,7393.01,7330.35,7358.23,2594573.63
2019-12-05 05-PM,7303.66,7353.15,7261.93,7340,3639092.34
2019-12-05 04-PM,7340.76,7350.23,7294,7303.66,3461099.08
2019-12-05 03-PM,7406.49,7408,7317.79,7340.76,5439917.63
2019-12-05 02-PM,7389,7415,7376.19,7406.49,1859770.12
2019-12-05 01-PM,7441,7489.87,7380.01,7389,5054269.64
2019-12-05 12-PM,7370.67,7465,7370.66,7441,3508918.24
2019-12-05 11-AM,7378.19,7406.15,7361.91,7370.67,1047137.94
2019-12-05 10-AM,7316.01,7382.23,7316,7378.19,1162659.33
2019-12-05 09-AM,7320.96,7424.99,7304.08,7316.01,2981104.33
2019-12-05 08-AM,7309.13,7336.6,7289.1,7320.96,815369.75
2019-12-05 07-AM,7309.34,7324.13,7271.44,7309.13,1606039.14
2019-12-05 06-AM,7321.4,7339.61,7283.98,7309.34,974423.27
2019-12-05 05-AM,7202.6,7356.92,7194.52,7321.4,6180169.87
2019-12-05 04-AM,7222.06,7381.49,7155.99,7202.6,8944716.85
2019-12-05 03-AM,7205.83,7222.07,7180,7222.06,1567719.75
2019-12-05 02-AM,7225.6,7238.31,7200,7205.83,1273410.46
2019-12-05 01-AM,7221.12,7240.85,7210.93,7225.6,1316089
2019-12-05 12-AM,7198.99,7225.67,7172.8,7221.12,1403414.56
2019-12-04 11-PM,7212.62,7260.99,7183,7198.99,2712236.63
2019-12-04 10-PM,7186.46,7228.75,7161.18,7212.62,2925265.62
2019-12-04 09-PM,7199.01,7287.75,7086.76,7186.46,11937469.91
2019-12-04 08-PM,7492.36,7492.71,7136.84,7199.01,16465979.68
2019-12-04 07-PM,7481.8,7505.98,7481.79,7492.36,2808881.11
2019-12-04 06-PM,7474.99,7490,7463.7,7481.8,1576392.19
2019-12-04 05-PM,7460.66,7487.55,7459.93,7474.99,1737902.4
2019-12-04 04-PM,7474.56,7510,7452,7460.66,2901921.74
2019-12-04 03-PM,7469.96,7500,7440,7474.56,5772235.91
2019-12-04 02-PM,7498.73,7534.66,7410,7469.96,8114765.5
2019-12-04 01-PM,7225.59,7775,7210.01,7498.73,24368015.51
2019-12-04 12-PM,7205.84,7236.13,7205.84,7225.59,912066.17
2019-12-04 11-AM,7228.96,7239.99,7198.31,7205.84,859986.55
2019-12-04 10-AM,7200.16,7229.99,7190.35,7228.96,745502.1
2019-12-04 09-AM,7187.45,7208.42,7171.67,7200.16,1469013.96
2019-12-04 08-AM,7131.62,7210.63,7080,7187.45,3325793.86
2019-12-04 07-AM,7141.17,7150.91,7125.01,7131.62,1251656.76
2019-12-04 06-AM,7133.24,7165,7121.34,7141.17,1048648.71
2019-12-04 05-AM,7152.03,7153.99,7122.5,7133.24,1331773.12
2019-12-04 04-AM,7153.09,7167.44,7127.51,7152.03,1907191.93
2019-12-04 03-AM,7153.98,7170,7150,7153.09,1120873.71
2019-12-04 02-AM,7160.54,7178.08,7135.15,7153.98,1528486.6
2019-12-04 01-AM,7144,7180,7104.02,7160.54,3068764.09
2019-12-04 12-AM,7302.94,7302.97,7120.23,7144,8318253.43
2019-12-03 11-PM,7318,7323.5,7290.69,7302.94,1645134.11
2019-12-03 10-PM,7329.99,7346.29,7304.5,7318,1737907.66
2019-12-03 09-PM,7312.4,7335,7290.73,7329.99,1935367.46
2019-12-03 08-PM,7330.64,7332.14,7297.5,7312.4,1965968.03
2019-12-03 07-PM,7352.19,7359.98,7317.5,7330.64,2260956.31
2019-12-03 06-PM,7337.34,7364.7,7337.33,7352.19,2339997.81
2019-12-03 05-PM,7329.59,7344.56,7324.01,7337.34,1541084.15
2019-12-03 04-PM,7339.64,7342.3,7311.59,7329.59,2877225.17
2019-12-03 03-PM,7343.08,7365,7318.34,7339.64,3432256.86
2019-12-03 02-PM,7292.38,7352,7285.1,7343.08,2053259.9
2019-12-03 01-PM,7289.67,7305.99,7277.99,7292.38,1269416.92
2019-12-03 12-PM,7268.99,7299.78,7268.98,7289.67,1552415.52
2019-12-03 11-AM,7279.09,7298.84,7255.78,7268.99,596235.27
2019-12-03 10-AM,7266.09,7290.32,7237.26,7279.09,1676121.28
2019-12-03 09-AM,7315,7324.7,7262.73,7266.09,723358.39
2019-12-03 08-AM,7295.14,7315,7293.2,7315,925694.36
2019-12-03 07-AM,7310,7310,7280.7,7295.14,854432.51
2019-12-03 06-AM,7280.01,7310,7279.45,7310,835006.19
2019-12-03 05-AM,7305.39,7323.51,7268.89,7280.01,2157748.12
2019-12-03 04-AM,7352.6,7364.1,7280,7305.39,2293854.2
2019-12-03 03-AM,7345.37,7352.6,7336.24,7352.6,918435.99
2019-12-03 02-AM,7354.37,7368.49,7328.37,7345.37,1426274.86
2019-12-03 01-AM,7375,7390.25,7344.52,7354.37,2864424.19
2019-12-03 12-AM,7305.01,7412.85,7305,7375,5322350.83
2019-12-02 11-PM,7338.91,7349.31,7305,7305.01,1809836.39
2019-12-02 10-PM,7314.97,7360,7313.06,7338.91,2120076.93
2019-12-02 09-PM,7296.39,7320,7296.38,7314.97,1464236.29
2019-12-02 08-PM,7277.7,7325,7277.7,7296.39,3983235.38
2019-12-02 07-PM,7276.26,7291.06,7263.44,7277.7,2252019.22
2019-12-02 06-PM,7286.86,7286.86,7259.51,7276.26,2087831.9
2019-12-02 05-PM,7285.34,7298.43,7255.04,7286.86,2127332.59
2019-12-02 04-PM,7313.44,7333,7258.75,7285.34,2372827.3
2019-12-02 03-PM,7291.15,7332.2,7276.96,7313.44,1556448.51
2019-12-02 02-PM,7311.4,7359.12,7255.01,7291.15,3038750.23
2019-12-02 01-PM,7315.44,7333.8,7286.31,7311.4,1478699.37
2019-12-02 12-PM,7297.17,7341.43,7235.82,7315.44,1955649.68
2019-12-02 11-AM,7290.49,7318.7,7266.24,7297.17,676388.78
2019-12-02 10-AM,7300.01,7365.52,7270.9,7290.49,2932910.46
2019-12-02 09-AM,7224.83,7339.3,7224.4,7300.01,1293234.92
2019-12-02 08-AM,7252.53,7254.07,7190,7224.83,1689760.38
2019-12-02 07-AM,7259.28,7270.76,7223.23,7252.53,1372284.67
2019-12-02 06-AM,7280.09,7280.1,7157.33,7259.28,4409025.77
2019-12-02 05-AM,7370.07,7370.36,7253.31,7280.09,2474937.38
2019-12-02 04-AM,7363.15,7370.07,7323.34,7370.07,2060868.6
2019-12-02 03-AM,7405.47,7405.47,7357.1,7363.15,1196516.81
2019-12-02 02-AM,7407.49,7430,7390.77,7405.47,1516075.69
2019-12-02 01-AM,7381.57,7420,7361.57,7407.49,1530643.04
2019-12-02 12-AM,7404.27,7420.28,7353.55,7381.57,2918324.06
2019-12-01 11-PM,7388.05,7448,7388.05,7404.27,3139917.52
2019-12-01 10-PM,7380,7418.57,7350,7388.05,2013877.52
2019-12-01 09-PM,7354.11,7387.59,7311.41,7380,2135532.9
2019-12-01 08-PM,7353.71,7383.93,7347.39,7354.11,1431961.1
2019-12-01 07-PM,7312.35,7355.99,7280.28,7353.71,2667109.05
2019-12-01 06-PM,7323.09,7333.51,7305.49,7312.35,1503541.32
2019-12-01 05-PM,7328.77,7338.47,7288.21,7323.09,1582858.55
2019-12-01 04-PM,7306.84,7344.37,7277,7328.77,1893484.51
2019-12-01 03-PM,7394.33,7418.87,7283.4,7306.84,3326206.37
2019-12-01 02-PM,7440.01,7472.52,7393.28,7394.33,1721174.92
2019-12-01 01-PM,7355.01,7472.48,7355,7440.01,3127844.72
2019-12-01 12-PM,7319.77,7370,7319.52,7355.01,734868.38
2019-12-01 11-AM,7367.39,7384.69,7319.76,7319.77,824766.71
2019-12-01 10-AM,7320.01,7386.15,7294.72,7367.39,1936962.1
2019-12-01 09-AM,7296.97,7328.83,7237.16,7320.01,1681781.69
2019-12-01 08-AM,7283.86,7323.53,7261,7296.97,1238148.05
2019-12-01 07-AM,7309.99,7352.99,7266.33,7283.86,1703435.29
2019-12-01 06-AM,7314.98,7342.64,7299.3,7309.99,2474663.42
2019-12-01 05-AM,7340.19,7346.96,7251.48,7314.98,2620722.71
2019-12-01 04-AM,7299.99,7353,7272.51,7340.19,2327749.77
2019-12-01 03-AM,7319.02,7332.36,7239.04,7299.99,7858092.02
2019-12-01 02-AM,7403.62,7440,7290.54,7319.02,4909135.71
2019-12-01 01-AM,7489.81,7498.01,7365,7403.62,9079206.39
2019-12-01 12-AM,7555.92,7555.92,7472.32,7489.81,1779875.35
2019-11-30 11-PM,7546.22,7572.49,7544.7,7555.92,1182110.7
2019-11-30 10-PM,7547.28,7574.54,7542.5,7546.22,2252610.5
2019-11-30 09-PM,7509.4,7547.28,7505.05,7547.28,1144149.41
2019-11-30 08-PM,7511.25,7522,7482.98,7509.4,1033398.95
2019-11-30 07-PM,7485.08,7535,7476.37,7511.25,3625669.95
2019-11-30 06-PM,7484.74,7519.99,7472.55,7485.08,2520054.59
2019-11-30 05-PM,7605,7605,7453,7484.74,4092465.27
2019-11-30 04-PM,7552.68,7620.6,7502.1,7605,2729306.3
2019-11-30 03-PM,7570.99,7596.56,7527.37,7552.68,3535141.08
2019-11-30 02-PM,7647.95,7662.26,7541.09,7570.99,4661069.92
2019-11-30 01-PM,7693.46,7700,7637,7647.95,1298543.02
2019-11-30 12-PM,7668.12,7721.35,7656.72,7693.46,850013.44
2019-11-30 11-AM,7716.49,7722.55,7640.56,7668.12,2393835.74
2019-11-30 10-AM,7724,7820,7662.57,7716.49,4920604.82
2019-11-30 09-AM,7750.22,7750.22,7688.01,7724,1725116.79
2019-11-30 08-AM,7759.65,7766.47,7750.21,7750.22,496913.62
2019-11-30 07-AM,7749.17,7759.65,7734.07,7759.65,441879.32
2019-11-30 06-AM,7771.76,7772.63,7744.4,7749.17,610092.77
2019-11-30 05-AM,7742.84,7780.12,7736.43,7771.76,935651.51
2019-11-30 04-AM,7747.15,7747.16,7722.6,7742.84,1073498.54
2019-11-30 03-AM,7749.26,7749.9,7729.73,7747.15,1022009.15
2019-11-30 02-AM,7761.79,7763.15,7735.63,7749.26,677057.73
2019-11-30 01-AM,7772,7786.93,7750.68,7761.79,1441285.6
2019-11-30 12-AM,7760,7784.03,7737.83,7772,1788633.97
2019-11-29 11-PM,7738.52,7762.31,7730.67,7760,1888484.42
2019-11-29 10-PM,7703.83,7740,7700.31,7738.52,1605795.73
2019-11-29 09-PM,7748.13,7754.68,7683.86,7703.83,2400025.71
2019-11-29 08-PM,7729.69,7781.66,7722.14,7748.13,2337446.68
2019-11-29 07-PM,7752.87,7756,7706.78,7729.69,2723056.28
2019-11-29 06-PM,7762.66,7769,7747.8,7752.87,1518024.02
2019-11-29 05-PM,7755.09,7770.36,7736.44,7762.66,2049987.05
2019-11-29 04-PM,7820,7870.1,7727.34,7755.09,7039603.37
2019-11-29 03-PM,7763.51,7825,7744.06,7820,5070229.66
2019-11-29 02-PM,7751.98,7799.86,7725.01,7763.51,7007773.58
2019-11-29 01-PM,7599.46,7782,7576.98,7751.98,11960982.76
2019-11-29 12-PM,7523.29,7635.05,7425,7599.46,11969779.6
2019-11-29 11-AM,7543.97,7570.86,7510.01,7523.29,2467431.04
2019-11-29 10-AM,7573.17,7607.93,7541.77,7543.97,2730022.49
2019-11-29 09-AM,7507.61,7587.98,7507.6,7573.17,4044769.42
2019-11-29 08-AM,7521.74,7548.24,7500.69,7507.61,1222472.54
2019-11-29 07-AM,7482.48,7549.98,7470.11,7521.74,4999852.7
2019-11-29 06-AM,7473.8,7482.99,7457.96,7482.48,720759.95
2019-11-29 05-AM,7481.62,7488.54,7448.81,7473.8,652662.51
2019-11-29 04-AM,7498.1,7513.61,7470.86,7481.62,903651.37
2019-11-29 03-AM,7469.2,7521.74,7465,7498.1,1765570.37
2019-11-29 02-AM,7469.64,7478.85,7453.75,7469.2,1136889.83
2019-11-29 01-AM,7481.97,7497.91,7451.4,7469.64,1425746.19
2019-11-29 12-AM,7432.41,7495.22,7411,7481.97,1806485.64
2019-11-28 11-PM,7394.99,7450.82,7370.62,7432.41,3103208.65
2019-11-28 10-PM,7562.53,7575,7371.49,7394.99,5278763.65
2019-11-28 09-PM,7588.01,7607.35,7549.17,7562.53,2353451.08
2019-11-28 08-PM,7629.95,7640.19,7570,7588.01,1835058.11
2019-11-28 07-PM,7598.79,7660.82,7592.79,7629.95,3445378.32
2019-11-28 06-PM,7590.09,7643.15,7583.38,7598.79,2605679.96
2019-11-28 05-PM,7616.27,7627.15,7580.41,7590.09,2445797.9
2019-11-28 04-PM,7621.76,7624,7545.81,7616.27,7925769.91
2019-11-28 03-PM,7464.11,7647.85,7460.7,7621.76,9493665.21
2019-11-28 02-PM,7465.76,7497.62,7455,7464.11,1372524.73
2019-11-28 01-PM,7453.91,7479.75,7451.02,7465.76,725145.82
2019-11-28 12-PM,7488.92,7488.93,7424.14,7453.91,1889053.68
2019-11-28 11-AM,7485.68,7500.67,7456.6,7488.92,1166701.55
2019-11-28 10-AM,7520.01,7520.01,7455.8,7485.68,1563484.23
2019-11-28 09-AM,7516.59,7548.81,7466.86,7520.01,1728349.84
2019-11-28 08-AM,7505.32,7522.97,7466.85,7516.59,1883178.35
2019-11-28 07-AM,7518.64,7545,7500,7505.32,2106580.23
2019-11-28 06-AM,7459.26,7545,7432.57,7518.64,2207886.99
2019-11-28 05-AM,7485.83,7495.01,7423.82,7459.26,2110656.12
2019-11-28 04-AM,7504.71,7522.51,7473.83,7485.83,1893749.06
2019-11-28 03-AM,7532.97,7540.85,7494.03,7504.71,2062578.15
2019-11-28 02-AM,7516.85,7543.8,7486.43,7532.97,1894022.36
2019-11-28 01-AM,7572.33,7572.33,7502.59,7516.85,1318490.72
2019-11-28 12-AM,7523.72,7584.94,7523.68,7572.33,2395286.79
2019-11-27 11-PM,7534.82,7550,7505.39,7523.72,1173985.54
2019-11-27 10-PM,7551.61,7595,7524.23,7534.82,3512504.35
2019-11-27 09-PM,7571,7571,7481.3,7551.61,7398580.4
2019-11-27 08-PM,7575.5,7678.76,7543.6,7571,8558702.07
2019-11-27 07-PM,7513.09,7589.48,7512.96,7575.5,3616003.45
2019-11-27 06-PM,7575.99,7668.95,7512.04,7513.09,8419413.14
2019-11-27 05-PM,7484.18,7634.59,7472.95,7575.99,21847738.87
2019-11-27 04-PM,7315.2,7539.93,7230.1,7484.18,17812032.45
2019-11-27 03-PM,7236.98,7350.22,7214.71,7315.2,4961307.08
2019-11-27 02-PM,7257.84,7276.89,7188.77,7236.98,3126261.95
2019-11-27 01-PM,7236.81,7282.27,7236.42,7257.84,2848466.22
2019-11-27 12-PM,7157.44,7364.86,7131.06,7236.81,14249021.47
2019-11-27 11-AM,6909.1,7168.6,6909.1,7157.44,9076516.89
2019-11-27 10-AM,6892.78,6938.31,6850,6909.1,2504052.39
2019-11-27 09-AM,7030.96,7033.61,6855,6892.78,8692547.02
2019-11-27 08-AM,7065.12,7091.55,7030.96,7030.96,2087712.12
2019-11-27 07-AM,7091.81,7125,7060.19,7065.12,1772969.4
2019-11-27 06-AM,7073.57,7102,7050.01,7091.81,804529.81
2019-11-27 05-AM,7070.61,7083.98,7052.4,7073.57,815645.8
2019-11-27 04-AM,7078.85,7099.83,7042.11,7070.61,2519340.85
2019-11-27 03-AM,7145.71,7153.83,7050.71,7078.85,2889987.07
2019-11-27 02-AM,7156.87,7171.86,7140.93,7145.71,1355810.81
2019-11-27 01-AM,7165.83,7189.51,7133.13,7156.87,1362428.97
2019-11-27 12-AM,7162.67,7175.3,7126.25,7165.83,1272824.48
2019-11-26 11-PM,7148.01,7186.99,7133.48,7162.67,2623027.47
2019-11-26 10-PM,7114.59,7150,7082.06,7148.01,2755362.76
2019-11-26 09-PM,7113.66,7163.17,7106.56,7114.59,2685954.54
2019-11-26 08-PM,7079.57,7120,7067.13,7113.66,1755080.45
2019-11-26 07-PM,7099,7132.23,7070.03,7079.57,2847664.83
2019-11-26 06-PM,7086.02,7099,7036.23,7099,4405878.64
2019-11-26 05-PM,7118.35,7124.56,7064,7086.02,3008661.36
2019-11-26 04-PM,7100.01,7147.99,7086.61,7118.35,4536263.34
2019-11-26 03-PM,7066.6,7105,7056.09,7100.01,2388840.33
2019-11-26 02-PM,7058.24,7105.55,7021.84,7066.6,4575832.88
2019-11-26 01-PM,7134.18,7134.18,7031.45,7058.24,3585185.96
2019-11-26 12-PM,7173.21,7223.23,7101.72,7134.18,2073168.87
2019-11-26 11-AM,7162,7213.24,7021.99,7173.21,8076268.7
2019-11-26 10-AM,7159.99,7190.31,7153.41,7162,1105748.7
2019-11-26 09-AM,7163.1,7185.77,7133.32,7159.99,929698.06
2019-11-26 08-AM,7175.85,7270.52,7120.01,7163.1,4952483.81
2019-11-26 07-AM,7162.26,7195.77,7127.45,7175.85,3041503.67
2019-11-26 06-AM,7243.57,7340.59,7160.88,7162.26,7730912.4
2019-11-26 05-AM,7194.56,7299.32,7192.06,7243.57,3685272.4
2019-11-26 04-AM,7245.03,7246,7188.4,7194.56,2084303.64
2019-11-26 03-AM,7144.13,7246.36,7128.55,7245.03,5289153.58
2019-11-26 02-AM,7169.65,7197.99,7128.55,7144.13,2482993.57
2019-11-26 01-AM,7150,7189.88,7129.65,7169.65,2725437.77
2019-11-26 12-AM,7127.01,7170,7083.51,7150,5046541.62
2019-11-25 11-PM,7210,7210,7110.3,7127.01,5319075.8
2019-11-25 10-PM,7210.18,7232.44,7186.9,7210,2211323.4
2019-11-25 09-PM,7168.37,7252,7141.92,7210.18,6306138.02
2019-11-25 08-PM,7210.22,7257.05,7130.76,7168.37,5370775.28
2019-11-25 07-PM,7269.65,7279.99,7186.13,7210.22,2945134.29
2019-11-25 06-PM,7220.93,7287.48,7212.08,7269.65,4867129.94
2019-11-25 05-PM,7226.51,7239.58,7169.57,7220.93,5382600.1
2019-11-25 04-PM,7261.52,7379.99,7191.05,7226.51,12517783.41
2019-11-25 03-PM,7171.87,7295,7164.89,7261.52,9407612.92
2019-11-25 02-PM,7130,7228.79,7129.99,7171.87,5436329.48
2019-11-25 01-PM,7144.76,7280,7105.94,7130,13095408.33
2019-11-25 12-PM,6881.37,7230.32,6877.18,7144.76,17633029.87
2019-11-25 11-AM,6891.75,6972.01,6827.42,6881.37,7243842.19
2019-11-25 10-AM,6752.45,6963.39,6723.44,6891.75,6202957.95
2019-11-25 09-AM,6720,6799.51,6714.94,6752.45,2759429.48
2019-11-25 08-AM,6675.89,6729.51,6646.76,6720,2978637.48
2019-11-25 07-AM,6653.25,6729.05,6653.25,6675.89,3343343.75
2019-11-25 06-AM,6548.5,6685,6541.22,6653.25,6426302.11
2019-11-25 05-AM,6650,6679.38,6526,6548.5,13651730.57
2019-11-25 04-AM,6675,6734.64,6600,6650,10628621.02
2019-11-25 03-AM,6736.43,6775,6671.99,6675,5191450.19
2019-11-25 02-AM,6723.98,6788.16,6686.62,6736.43,7770146.41
2019-11-25 01-AM,6889.58,6947.98,6613.01,6723.98,16704071.41
2019-11-25 12-AM,6908.64,6925.4,6804,6889.58,9674452.11
2019-11-24 11-PM,7037.33,7047.55,6865,6908.64,9157728.9
2019-11-24 10-PM,7046.01,7069.1,7011.14,7037.33,2015809.5
2019-11-24 09-PM,7053.8,7103.02,7030,7046.01,2237383.82
2019-11-24 08-PM,7040.66,7080,7000,7053.8,2381310.32
2019-11-24 07-PM,7083.52,7098.6,7019.2,7040.66,2144261.94
2019-11-24 06-PM,7086.35,7107.36,7059.6,7083.52,1995350.72
2019-11-24 05-PM,7028.44,7125.37,7025.75,7086.35,4967080.69
2019-11-24 04-PM,6994.89,7039.1,6910.6,7028.44,10721642.21
2019-11-24 03-PM,7064.47,7103.31,6971.09,6994.89,5255524
2019-11-24 02-PM,7149.61,7174.81,7000,7064.47,7720421.66
2019-11-24 01-PM,7163.27,7195.24,7134.71,7149.61,1490237.88
2019-11-24 12-PM,7211.98,7211.98,7143.4,7163.27,1406801.65
2019-11-24 11-AM,7141.45,7271.05,7130.53,7211.98,2758681.11
2019-11-24 10-AM,7256.25,7281.64,7110.08,7141.45,4368545.8
2019-11-24 09-AM,7210.5,7275.22,7180,7256.25,1443379.15
2019-11-24 08-AM,7189.85,7235,7186.01,7210.5,489758.15
2019-11-24 07-AM,7213.35,7227.76,7183.59,7189.85,1205418.25
2019-11-24 06-AM,7188.89,7238.61,7188.88,7213.35,1542425.92
2019-11-24 05-AM,7184.46,7203.04,7165.8,7188.89,964690.61
2019-11-24 04-AM,7223,7231.94,7174.38,7184.46,1778982.13
2019-11-24 03-AM,7255.7,7255.7,7201.08,7223,2991201.71
2019-11-24 02-AM,7271.79,7290.63,7252.35,7255.7,838755.39
2019-11-24 01-AM,7261.09,7281.51,7250,7271.79,769368.98
2019-11-24 12-AM,7329.29,7344,7233.31,7261.09,3042371.24
2019-11-23 11-PM,7310.7,7335.85,7310,7329.29,1381842.19
2019-11-23 10-PM,7289.01,7341.95,7276.89,7310.7,1501920.95
2019-11-23 09-PM,7285.82,7294.5,7253.35,7289.01,887615.6
2019-11-23 08-PM,7293.14,7307.26,7256.24,7285.82,2129121.11
2019-11-23 07-PM,7318.18,7340.48,7281.98,7293.14,1832429.12
2019-11-23 06-PM,7300.59,7348.95,7279.01,7318.18,2165895.98
2019-11-23 05-PM,7310.01,7317.14,7261.49,7300.59,2395523.14
2019-11-23 04-PM,7305.02,7361.41,7246.11,7310.01,5829220.68
2019-11-23 03-PM,7267.23,7342.31,7240,7305.02,3459839.01
2019-11-23 02-PM,7187.76,7309.42,7178.9,7267.23,5176228.26
2019-11-23 01-PM,7165.3,7194.84,7159.89,7187.76,1388788.66
2019-11-23 12-PM,7185.01,7204.82,7155.55,7165.3,1254808.07
2019-11-23 11-AM,7177.21,7234.68,7170,7185.01,1614225.41
2019-11-23 10-AM,7174.47,7213.23,7138.11,7177.21,719090.85
2019-11-23 09-AM,7155.81,7185.53,7102.21,7174.47,1689370.09
2019-11-23 08-AM,7190.22,7227.56,7117.6,7155.81,2518792.74
2019-11-23 07-AM,7223.9,7250,7176.49,7190.22,1644308.28
2019-11-23 06-AM,7220.41,7236.8,7198.33,7223.9,1553289.9
2019-11-23 05-AM,7225.01,7251.52,7195,7220.41,1851728.84
2019-11-23 04-AM,7285.65,7315.64,7225,7225.01,2488979.75
2019-11-23 03-AM,7264.71,7308.24,7251.35,7285.65,2086139.72
2019-11-23 02-AM,7217.8,7289.73,7209.28,7264.71,2208959.01
2019-11-23 01-AM,7211.64,7230.66,7177.24,7217.8,2967267.5
2019-11-23 12-AM,7283.03,7296.77,7160.14,7211.64,4380174.65
2019-11-22 11-PM,7257.28,7309.49,7205.04,7283.03,6643509.69
2019-11-22 10-PM,7347.31,7359,7228.78,7257.28,4887548.61
2019-11-22 09-PM,7330.63,7357.41,7291.71,7347.31,5220642.37
2019-11-22 08-PM,7310,7392.11,7274,7330.63,8766271.33
2019-11-22 07-PM,7234.75,7363.37,7225.45,7310,17680469.99
2019-11-22 06-PM,7150.63,7244.56,7137.54,7234.75,7220929.05
2019-11-22 05-PM,7128.73,7176.93,7118.35,7150.63,5351225
2019-11-22 04-PM,7122.03,7215.49,7105,7128.73,11685783.87
2019-11-22 03-PM,7042.67,7154.52,7040.4,7122.03,16647975.22
2019-11-22 02-PM,7036.8,7099.99,6775.47,7042.67,32998423.98
2019-11-22 01-PM,7146.34,7146.44,6992.15,7036.8,13936860.08
2019-11-22 12-PM,7099.99,7160.01,7071.4,7146.34,7533897.14
2019-11-22 11-AM,7073.72,7172.74,7050.09,7099.99,7592445.66
2019-11-22 10-AM,7400.04,7401.44,6928.31,7073.72,30526442.12
2019-11-22 09-AM,7511.56,7512.58,7350,7400.04,9695241.84
2019-11-22 08-AM,7550.98,7720,7502.98,7511.56,6684181.17
2019-11-22 07-AM,7455.46,7566.92,7405,7550.98,8264282.16
2019-11-22 06-AM,7552.97,7564.53,7435.65,7455.46,5792666.97
2019-11-22 05-AM,7604.79,7616.36,7520.29,7552.97,3354188.29
2019-11-22 04-AM,7589.36,7621.3,7589.35,7604.79,1658230.43
2019-11-22 03-AM,7626.61,7641.14,7581.14,7589.36,5097900.55
2019-11-22 02-AM,7644.01,7662.48,7620.63,7626.61,2668390.57
2019-11-22 01-AM,7677.96,7685.34,7643.11,7644.01,4042380.05
2019-11-22 12-AM,7616.46,7677.96,7614.82,7677.96,2715623.56
2019-11-21 11-PM,7616.29,7634.47,7600,7616.46,3018069.61
2019-11-21 10-PM,7591.31,7618.87,7587.81,7616.29,2258599.03
2019-11-21 09-PM,7585.85,7620,7579.83,7591.31,2968041.73
2019-11-21 08-PM,7616.54,7650.15,7562,7585.85,5406829.66
2019-11-21 07-PM,7576.58,7619.74,7573.1,7616.54,3927294.48
2019-11-21 06-PM,7558.75,7593.15,7550,7576.58,4979620.12
2019-11-21 05-PM,7592.48,7593.98,7531.7,7558.75,6838774.99
2019-11-21 04-PM,7609.65,7640.51,7575.66,7592.48,9145451.82
2019-11-21 03-PM,7771.27,7771.27,7374.5,7609.65,29632835.36
2019-11-21 02-PM,7858.43,7874.85,7755.05,7771.27,7106254.03
2019-11-21 01-PM,7880.17,7883.92,7855.41,7858.43,2359284.45
2019-11-21 12-PM,7844.23,7886,7825.8,7880.17,5768247.86
2019-11-21 11-AM,7901.2,7901.77,7831.63,7844.23,4758811.43
2019-11-21 10-AM,7910.39,7918.71,7888.36,7901.2,1774834.72
2019-11-21 09-AM,7905.16,7939.92,7890.07,7910.39,2574193.75
2019-11-21 08-AM,8065.14,8069.73,7878,7905.16,7026370.91
2019-11-21 07-AM,8071.87,8078.25,8057.91,8065.14,1922171.75
2019-11-21 06-AM,8106.61,8106.61,8062.43,8071.87,888635.45
2019-11-21 05-AM,8093.11,8107.8,8092.23,8106.61,832930.76
2019-11-21 04-AM,8099.99,8101.64,8083.56,8093.11,752898.23
2019-11-21 03-AM,8099.99,8109.65,8080.44,8099.99,1643923.62
2019-11-21 02-AM,8109.25,8110.8,8089.3,8099.99,996697.75
2019-11-21 01-AM,8086.12,8114.97,8079.67,8109.25,1442650.67
2019-11-21 12-AM,8082.96,8086.12,8060.91,8086.12,2340365.83
2019-11-20 11-PM,8081.09,8086.02,8056.54,8082.96,1735691.65
2019-11-20 10-PM,8086.43,8106.32,8068.21,8081.09,1435900.15
2019-11-20 09-PM,8084.64,8103.21,8065.71,8086.43,1934246.36
2019-11-20 08-PM,8073.16,8089.6,8055.75,8084.64,2503321.24
2019-11-20 07-PM,8088,8097.18,8055.24,8073.16,3620187.18
2019-11-20 06-PM,8135.64,8222.41,8078.4,8088,6204726.39
2019-11-20 05-PM,8111.64,8136.24,8111,8135.64,1444742.98
2019-11-20 04-PM,8112.7,8128.21,8106.9,8111.64,1474738.01
2019-11-20 03-PM,8135.31,8143.59,8094.56,8112.7,1503213.29
2019-11-20 02-PM,8072.52,8139.06,8072.51,8135.31,2353940.71
2019-11-20 01-PM,8066.29,8077.44,8055.41,8072.52,1057086.37
2019-11-20 12-PM,8075.09,8096.29,8054.33,8066.29,1838973.61
2019-11-20 11-AM,8052.93,8085,8049.7,8075.09,954991.89
2019-11-20 10-AM,8060.98,8070,8030.05,8052.93,885682.47
